index,time,session_id,temperature,humidity,pressure,light,latitude,longitude,altitude,speed,satellites,epoch_time,accX,accY,accZ,gyroX,gyroY,gyroZ,RSSI,SNR
1497,1506561,1712742413,12.694743156433105,35.479766845703125,90.3420639038086,172.25807189941406,69.23514556884766,16.04741859436035,-2.299999952316284,19.86084747314453,9,1712743914,-0.303955078125,0.2265625,1.1953125,-60.577392578125,249.99237060546875,249.99237060546875,0,0.0
1498,1507563,1712742413,12.675966262817383,35.46851348876953,90.4505844116211,185.80645751953125,69.23524475097656,16.0474910736084,-4.099999904632568,20.48126792907715,11,1712743915,-0.780029296875,-3.541015625,2.424560546875,-143.2037353515625,-250.0,-250.0,0,0.0
1499,1508552,1712742413,12.337983131408691,35.51352310180664,90.5656509399414,216.77420043945312,69.23566436767578,16.047096252441406,-11.800000190734863,22.38697624206543,9,1712743916,1.56103515625,1.787109375,-0.656005859375,249.99237060546875,-177.61993408203125,-177.61993408203125,0,0.0
1500,1509549,1712742413,12.319206237792969,35.50226974487305,90.6427993774414,185.16128540039062,69.23590850830078,16.046689987182617,-5.300000190734863,26.71880340576172,10,1712743917,0.007568359375,-1.286865234375,0.697998046875,43.5943603515625,58.4716796875,58.4716796875,0,0.0
1501,1510529,1712742413,12.168992042541504,35.58478546142578,90.7525863647461,170.96774291992188,69.23606872558594,16.046449661254883,-3.5,30.69504737854004,9,1712743918,-0.291748046875,-0.533203125,1.0693359375,249.99237060546875,-250.0,-250.0,0,0.0
1502,1511530,1712742413,12.112661361694336,35.506019592285156,90.8687973022461,190.96774291992188,69.23651885986328,16.046232223510742,-6.099999904632568,38.93089294433594,10,1712743919,0.14697265625,-0.49365234375,0.515625,-250.0,-250.0,-250.0,0,0.0
1503,1512501,1712742413,11.924893379211426,35.56978225708008,90.96638488769531,178.06451416015625,69.23670196533203,16.046260833740234,-7.0,47.381568908691406,11,1712743920,-0.0966796875,0.09130859375,1.161865234375,-167.33551025390625,-189.9566650390625,-189.9566650390625,0,0.0
1504,1513509,1712742413,11.718348503112793,35.64104461669922,91.0696029663086,190.96774291992188,69.23686218261719,16.04629135131836,-8.300000190734863,52.26529312133789,11,1712743921,-0.368408203125,1.78076171875,0.717041015625,95.22247314453125,116.058349609375,116.058349609375,0,0.0
1505,1514492,1712742413,11.530579566955566,35.58103561401367,91.1793212890625,165.80645751953125,69.23709869384766,16.046070098876953,-18.299999237060547,44.47392654418945,9,1712743922,0.20751953125,-0.141845703125,1.294677734375,-176.13983154296875,-203.23944091796875,-203.23944091796875,0,0.0
1506,1515487,1712742413,11.361588478088379,35.72356033325195,91.2823486328125,174.19354248046875,69.23721313476562,16.046079635620117,-19.600000381469727,46.99449920654297,9,1712743923,0.148681640625,-0.159423828125,1.298095703125,-250.0,-250.0,-250.0,0,0.0
1507,1516462,1712742413,11.380365371704102,35.82107925415039,91.3875961303711,165.16128540039062,69.23731994628906,16.046051025390625,-20.600000381469727,45.72773361206055,10,1712743924,0.185791015625,-0.080810546875,1.07275390625,-132.4005126953125,-250.0,-250.0,0,0.0
1508,1517455,1712742413,11.380365371704102,35.72731018066406,91.49983215332031,169.6774139404297,69.23744201660156,16.045978546142578,-16.899999618530273,37.80302429199219,10,1712743925,-0.0546875,0.068359375,1.2314453125,83.1298828125,-16.326904296875,-16.326904296875,0,0.0
1509,1518441,1712742413,11.04238224029541,35.76482009887695,91.6048355102539,152.25807189941406,69.23753356933594,16.04593849182129,-17.5,37.76227951049805,12,1712743926,0.412841796875,-0.299072265625,0.89013671875,-250.0,-250.0,-250.0,0,0.0
1510,1519440,1712742413,10.685623168945312,35.99736022949219,91.7156753540039,160.64517211914062,69.23771667480469,16.0458984375,-22.700000762939453,38.51974868774414,12,1712743927,0.196044921875,-0.41455078125,0.9111328125,249.99237060546875,249.99237060546875,249.99237060546875,0,0.0
1511,1520419,1712742413,10.760729789733887,35.93735122680664,91.81523132324219,167.74192810058594,69.2378921508789,16.045866012573242,-25.100000381469727,36.3621711730957,9,1712743928,-0.841796875,0.654052734375,1.165283203125,-149.98626708984375,-250.0,-250.0,0,0.0
1512,1521414,1712742413,10.704400062561035,36.139888763427734,91.92243957519531,163.22579956054688,69.2380599975586,16.045881271362305,-29.399999618530273,37.110374450683594,9,1712743929,-0.05859375,0.341796875,0.308837890625,154.30450439453125,-250.0,-250.0,0,0.0
1513,1522397,1712742413,10.516631126403809,36.162391662597656,92.04304504394531,190.3225860595703,69.23819732666016,16.0458927154541,-33.29999923706055,35.53988265991211,9,1712743930,-0.901611328125,0.93798828125,0.518798828125,249.99237060546875,-250.0,-250.0,0,0.0
1514,1523403,1712742413,10.366416931152344,36.14738845825195,92.13764953613281,202.5806427001953,69.23831939697266,16.04583740234375,-34.79999923706055,34.428680419921875,11,1712743931,-0.03857421875,0.056396484375,0.701904296875,-85.83831787109375,-250.0,-250.0,0,0.0
1515,1524378,1712742413,10.141095161437988,36.256160736083984,92.24357604980469,174.83871459960938,69.23843383789062,16.045785903930664,-38.79999923706055,31.150638580322266,9,1712743932,0.09326171875,-1.167236328125,0.70556640625,249.99237060546875,-16.4794921875,-16.4794921875,0,0.0
1516,1525379,1712742413,10.00965690612793,36.36492919921875,92.35490417480469,237.4193572998047,69.2385482788086,16.045703887939453,-41.70000076293945,35.078731536865234,9,1712743933,-1.26416015625,-1.33251953125,0.422607421875,249.99237060546875,-250.0,-250.0,0,0.0
1517,1526351,1712742413,10.00965690612793,36.492454528808594,92.42817687988281,158.70968627929688,69.2386474609375,16.04568099975586,-38.5,32.3581428527832,11,1712743934,0.234130859375,0.15625,1.00341796875,-250.0,-250.0,-250.0,0,0.0
1518,1527352,1712742413,9.915773391723633,36.55246353149414,92.53495788574219,161.93548583984375,69.23876953125,16.045623779296875,-42.099998474121094,36.52699661254883,11,1712743935,-0.076416015625,0.285888671875,1.274658203125,-6.17218017578125,-6.58416748046875,-6.58416748046875,0,0.0
1519,1528333,1712742413,9.803112030029297,36.60122299194336,92.64933776855469,163.22579956054688,69.23889923095703,16.045698165893555,-48.099998474121094,34.47868347167969,8,1712743936,0.243408203125,0.02001953125,1.12841796875,205.63507080078125,249.99237060546875,249.99237060546875,0,0.0
1520,1529329,1712742413,9.765558242797852,36.72124481201172,92.74104309082031,146.4516143798828,69.23900604248047,16.045656204223633,-48.400001525878906,32.3599967956543,9,1712743937,0.01318359375,-0.197509765625,1.324951171875,167.0074462890625,25.0396728515625,25.0396728515625,0,0.0
1521,1530309,1712742413,9.690450668334961,36.78875732421875,92.8508529663086,146.4516143798828,69.23910522460938,16.045612335205078,-51.0,30.65245246887207,8,1712743938,0.273193359375,0.373046875,1.02587890625,-94.4976806640625,249.99237060546875,249.99237060546875,0,0.0
1522,1531310,1712742413,9.690450668334961,36.77375411987305,92.9639663696289,158.06451416015625,69.23920440673828,16.045557022094727,-52.20000076293945,30.35613250732422,11,1712743939,0.466552734375,-0.949462890625,0.809814453125,-250.0,169.98291015625,169.98291015625,0,0.0
1523,1532293,1712742413,9.540236473083496,36.863773345947266,93.06938171386719,163.8709716796875,69.23929595947266,16.045534133911133,-49.900001525878906,30.176488876342773,10,1712743940,-0.611328125,0.2236328125,0.903076171875,234.7412109375,-250.0,-250.0,0,0.0
1524,1533285,1712742413,9.446352005004883,37.13382339477539,93.1748046875,172.25807189941406,69.23936462402344,16.04545021057129,-49.0,26.516935348510742,10,1712743941,0.326904296875,-0.45166015625,1.08203125,-250.0,-250.0,-250.0,0,0.0
1525,1534267,1712742413,9.333691596984863,37.1525764465332,93.2764892578125,146.4516143798828,69.23944854736328,16.045351028442383,-47.099998474121094,28.95602035522461,9,1712743942,0.293212890625,1.529296875,-0.018310546875,-250.0,-250.0,-250.0,0,0.0
1526,1535264,1712742413,9.296137809753418,37.291351318359375,93.3774642944336,161.93548583984375,69.23953247070312,16.04534912109375,-34.79999923706055,31.019149780273438,11,1712743943,-0.176025390625,0.566650390625,0.85888671875,249.99237060546875,-125.12969970703125,-125.12969970703125,0,0.0
1527,1536245,1712742413,9.145923614501953,37.3551139831543,93.47021484375,156.77420043945312,69.2396240234375,16.0452938079834,-25.0,35.171329498291016,10,1712743944,0.30126953125,0.151611328125,1.044189453125,-105.01861572265625,215.3167724609375,215.3167724609375,0,0.0
1528,1537248,1712742413,9.05203914642334,37.49388885498047,93.5794677734375,151.61289978027344,69.23971557617188,16.04524803161621,-20.399999618530273,30.88765525817871,11,1712743945,-0.619384765625,-0.77734375,0.493896484375,-250.0,249.99237060546875,249.99237060546875,0,0.0
1529,1538225,1712742413,8.97693157196045,37.572654724121094,93.6715087890625,147.74192810058594,69.23977661132812,16.045207977294922,-13.300000190734863,26.51323127746582,9,1712743946,-1.00390625,-0.0390625,1.20947265625,-78.887939453125,249.99237060546875,249.99237060546875,0,0.0
1530,1539220,1712742413,8.939377784729004,37.643917083740234,93.77485656738281,168.38710021972656,69.2398452758789,16.045127868652344,-2.5999999046325684,27.16143226623535,11,1712743947,1.07861328125,-0.043701171875,0.382568359375,249.99237060546875,226.226806640625,226.226806640625,0,0.0
1531,1540209,1712742413,8.939377784729004,37.77143859863281,93.8790283203125,153.5483856201172,69.2398910522461,16.045074462890625,7.0,26.19654083251953,11,1712743948,-0.50537109375,0.35791015625,1.0205078125,10.162353515625,249.99237060546875,249.99237060546875,0,0.0
1532,1541205,1712742413,8.883048057556152,37.85020446777344,93.98515319824219,175.48387145996094,69.23993682861328,16.04511833190918,29.700000762939453,22.003610610961914,12,1712743949,0.145263671875,0.032958984375,1.134521484375,-157.14263916015625,-250.0,-250.0,0,0.0
